Date,Type,Category,Amount,Comment
2024-09-09,Доход,Перевод,21523.3,Кэшбэк
2024-09-10,Расход,Досуг,1315.58,Spotify
2024-09-10,Расход,Досуг,2244.2,Coursera
2024-09-10,Доход,Перевод,9173.59,Фриланс
2024-09-12,Расход,Досуг,172.38,Steam
2024-09-12,Расход,Здоровье,788.18,Массаж
2024-09-12,Расход,Развлечения,1488.4,Концерт
2024-09-12,Расход,Перевод,10524.11,Перевод родителям
2024-09-13,Расход,Транспорт,118.26,Электричка
2024-09-13,Расход,Наличка,8637.29,Снятие наличных
2024-09-14,Расход,Развлечения,292.62,Боулинг
2024-09-14,Расход,Транспорт,1340.63,Такси
2024-09-14,Расход,Досуг,1465.81,Steam
2024-09-14,Расход,Развлечения,3670.3,Пицца
2024-09-14,Расход,Перевод,643.73,Долг
2024-09-14,Доход,Наличка,12033.6,Пополнение наличными
2024-09-15,Расход,Развлечения,5363.57,Суши
2024-09-16,Расход,Жилье,18159.68,Вода
2024-09-16,Расход,Прочее,2540.69,Зоотовары
2024-09-16,Расход,Досуг,1174.97,Авито
2024-09-17,Расход,Транспорт,1206.44,Самокат
2024-09-18,Расход,Транспорт,339.91,Uber
2024-09-20,Расход,Прочее,6414.81,Цветы
2024-09-20,Расход,Транспорт,1031.63,Uber
2024-09-20,Доход,Зарплата,75306.17,13-я зарплата
2024-09-21,Расход,Жилье,28671.11,Интернет
2024-09-21,Расход,Наличка,1443.36,ATM
2024-09-21,Доход,Наличка,21586.89,Найденные деньги
2024-09-22,Расход,Досуг,2580.63,Spotify
2024-09-23,Расход,Продукты,4416.94,Метро
2024-09-23,Расход,Транспорт,1655.27,Каршеринг
2024-09-24,Расход,Прочее,6802.3,Техника
2024-09-24,Расход,Продукты,1922.23,ВкусВилл
2024-09-25,Расход,Здоровье,5001.41,Анализы
2024-09-25,Расход,Досуг,1732.04,Coursera
2024-09-26,Расход,Жилье,7359.85,Интернет
2024-09-26,Расход,Продукты,1292.06,Рынок
2024-09-26,Расход,Жилье,14383.06,Электричество
2024-09-27,Расход,Прочее,2111.55,Зоотовары
2024-09-28,Расход,Наличка,6748.93,Размен
2024-09-28,Расход,Транспорт,2981.65,Каршеринг
2024-09-28,Расход,Транспорт,820.68,Uber
2024-09-29,Расход,Досуг,2871.33,Spotify
2024-09-29,Расход,Досуг,1552.51,Авито
2024-09-29,Расход,Досуг,2826.58,Авито
2024-09-29,Расход,Прочее,4184.58,Одежда
2024-09-29,Расход,Перевод,1809.9,Долг
2024-09-30,Расход,Продукты,4163.07,ВкусВилл
2024-09-30,Расход,Продукты,3404.87,Метро
2024-09-30,Расход,Развлечения,3358.38,Концерт
2024-09-30,Расход,Здоровье,6552.43,Аптека
2024-09-30,Расход,Здоровье,7321.06,Аптека
2024-09-30,Расход,Жилье,17750.67,Вода
2024-10-01,Расход,Продукты,1854.06,Перекрёсток
2024-10-01,Расход,Здоровье,3135.43,Стоматолог
2024-10-01,Расход,Наличка,10390.13,ATM
2024-10-02,Расход,Здоровье,6116.21,Очки
2024-10-02,Расход,Продукты,4818.66,Пятёрочка
2024-10-02,Расход,Транспорт,239.04,Uber
2024-10-02,Расход,Транспорт,1242.64,Метро
2024-10-02,Доход,Наличка,18595.56,Сдача
2024-10-03,Расход,Прочее,9679.69,Цветы
2024-10-04,Расход,Транспорт,1471.44,Самокат
2024-10-04,Расход,Жилье,5646.4,Интернет
2024-10-04,Расход,Досуг,1067.1,Авито
2024-10-04,Расход,Продукты,3987.37,Ашан
2024-10-05,Расход,Прочее,2786.18,Канцелярия
2024-10-05,Расход,Досуг,783.46,Spotify
2024-10-05,Расход,Транспорт,1935.2,Автобус
2024-10-05,Расход,Развлечения,3453.03,Боулинг
2024-10-05,Расход,Досуг,175.88,Книги
2024-10-05,Расход,Развлечения,5549.76,Ресторан
2024-10-05,Доход,Зарплата,84920.85,Бонус
2024-10-06,Расход,Здоровье,4725.93,Очки
2024-10-06,Расход,Развлечения,1451.49,Концерт
2024-10-06,Расход,Продукты,1211.05,Магнит
2024-10-06,Доход,Наличка,15951.02,Сдача
2024-10-07,Расход,Транспорт,2462.14,Парковка
2024-10-08,Расход,Здоровье,4224.4,Врач
2024-10-08,Расход,Транспорт,2417.98,Uber
2024-10-09,Расход,Досуг,2369.02,Хобби
2024-10-09,Расход,Продукты,4217.1,Пятёрочка
2024-10-09,Расход,Наличка,7362.92,ATM
2024-10-09,Расход,Перевод,14158.94,Перевод родителям
2024-10-10,Расход,Транспорт,1926.59,Такси
2024-10-10,Расход,Развлечения,387.98,Суши
2024-10-11,Расход,Здоровье,6224.43,Анализы
2024-10-11,Расход,Развлечения,3610.36,Кафе
2024-10-11,Расход,Развлечения,1481.84,Ресторан
2024-10-11,Расход,Здоровье,766.02,Аптека
2024-10-12,Расход,Продукты,2366.16,ВкусВилл
2024-10-12,Расход,Перевод,15946.21,Благотворительность
2024-10-12,Расход,Перевод,5661.24,Алименты
2024-10-12,Расход,Прочее,1332.1,Непредвиденные расходы
2024-10-12,Доход,Перевод,24610.21,Перевод от родителей
2024-10-13,Расход,Перевод,9049.79,Алименты
2024-10-13,Расход,Прочее,4467.36,Зоотовары
2024-10-13,Расход,Перевод,12962.87,Алименты
2024-10-13,Расход,Продукты,3822.36,Перекрёсток
2024-10-13,Расход,Здоровье,1208.6,Витамины
2024-10-15,Расход,Продукты,4655.19,Дикси
2024-10-15,Расход,Прочее,3504.26,Техника
2024-10-15,Расход,Досуг,2560.57,Авито
2024-10-15,Расход,Наличка,3491.3,Размен
2024-10-17,Расход,Наличка,5150.46,ATM
2024-10-17,Расход,Транспорт,2563.85,Электричка
2024-10-17,Расход,Транспорт,1810.69,Яндекс.Такси
2024-10-17,Расход,Перевод,6707.91,Алименты
2024-10-18,Расход,Перевод,1266.11,Алименты
2024-10-18,Расход,Жилье,18229.12,Электричество
2024-10-18,Расход,Транспорт,955.53,Парковка
2024-10-18,Расход,Продукты,4445.01,Метро
2024-10-18,Расход,Прочее,462.94,Подарок
2024-10-18,Расход,Здоровье,2072.24,Линзы
2024-10-19,Расход,Досуг,2717.36,Spotify
2024-10-19,Расход,Наличка,8248.78,Размен
2024-10-19,Расход,Развлечения,4381.65,Кино
2024-10-19,Расход,Наличка,4890.77,ATM
2024-10-19,Расход,Развлечения,3931.96,Ресторан
2024-10-19,Доход,Наличка,19845.44,Сдача
2024-10-20,Расход,Наличка,1142.67,ATM
2024-10-20,Расход,Жилье,27462.8,Вода
2024-10-20,Расход,Развлечения,3336.62,Суши
2024-10-20,Доход,Зарплата,80710.9,Зарплата за месяц
2024-10-21,Расход,Продукты,4583.56,Перекрёсток
2024-10-22,Расход,Здоровье,2797.98,Врач
2024-10-22,Расход,Транспорт,188.82,Парковка
2024-10-22,Расход,Продукты,2654.75,Магнит
2024-10-22,Расход,Продукты,3431.02,Ашан
2024-10-23,Расход,Продукты,1907.85,Дикси
2024-10-23,Расход,Развлечения,3997.74,Театр
2024-10-25,Расход,Жилье,33199.59,Аренда квартиры
2024-10-25,Расход,Транспорт,1075.09,Бензин
2024-10-25,Расход,Продукты,4992.03,Магнит
2024-10-25,Расход,Здоровье,5930.96,Линзы
2024-10-25,Расход,Продукты,712.78,Пятёрочка
2024-10-25,Расход,Досуг,2026.51,Netflix
2024-10-26,Расход,Наличка,14643.77,Размен
2024-10-26,Расход,Прочее,6108.74,Подарок
2024-10-26,Расход,Здоровье,4518.32,Спортзал
2024-10-26,Расход,Досуг,1879.67,Игры
2024-10-27,Расход,Жилье,8111.89,Ремонт
2024-10-27,Расход,Развлечения,2278.52,Боулинг
2024-10-28,Расход,Перевод,11113.7,Благотворительность
2024-10-28,Расход,Наличка,14672.5,Снятие наличных
2024-10-28,Расход,Развлечения,2090.65,Театр
2024-10-28,Расход,Прочее,4917.32,Косметика
2024-10-29,Расход,Продукты,4710.82,Лента
2024-10-30,Расход,Перевод,13548.1,Долг
2024-10-31,Расход,Продукты,2170.43,Дикси
2024-10-31,Расход,Продукты,2369.68,Бристоль
2024-11-02,Расход,Досуг,2396.64,Хобби
2024-11-02,Расход,Перевод,13386.04,Перевод другу
2024-11-02,Расход,Транспорт,267.72,Парковка
2024-11-03,Расход,Досуг,1642.22,Spotify
2024-11-03,Расход,Транспорт,2211.42,Такси
2024-11-03,Расход,Развлечения,4633.06,Пицца
2024-11-03,Расход,Продукты,1676.72,Перекрёсток
2024-11-03,Расход,Развлечения,1730.42,Ресторан
2024-11-03,Расход,Прочее,6881.18,Зоотовары
2024-11-04,Расход,Транспорт,143.16,Бензин
2024-11-04,Расход,Жилье,7200.9,Управляющая компания
2024-11-05,Доход,Зарплата,95114.63,Зарплата за месяц
2024-11-06,Расход,Продукты,859.81,Дикси
2024-11-06,Расход,Транспорт,1949.1,Парковка
2024-11-06,Расход,Жилье,31856.39,Управляющая компания
2024-11-06,Расход,Транспорт,2284.75,Самокат
2024-11-06,Расход,Развлечения,4930.09,Бар
2024-11-06,Доход,Перевод,17338.72,Возврат долга
2024-11-07,Расход,Жилье,4215.18,Коммунальные услуги
2024-11-08,Расход,Перевод,19057.1,Благотворительность
2024-11-08,Расход,Продукты,110.58,Лента
2024-11-08,Расход,Перевод,15473.13,Благотворительность
2024-11-09,Расход,Прочее,2827.32,Цветы
2024-11-09,Расход,Развлечения,4083.36,Ресторан
2024-11-09,Расход,Досуг,2734.44,Авито
2024-11-09,Расход,Продукты,2496.02,Бристоль
2024-11-09,Расход,Досуг,430.29,Netflix
2024-11-10,Расход,Развлечения,341.96,Театр
2024-11-10,Расход,Транспорт,568.96,Такси
2024-11-10,Расход,Продукты,3688.04,Пятёрочка
2024-11-11,Расход,Досуг,2822.02,Авито
2024-11-11,Расход,Перевод,17308.61,Долг
